40.004440, 10.000000, 10.000000
40.008880, 10.000000, 10.000000
40.013320, 10.000000, 10.000000
40.017760, 10.000000, 10.000000
40.022200, 10.000000, 10.000000
40.026640, 10.000000, 10.000000
40.031080, 10.000000, 10.000000
40.035520, 10.000000, 10.000000
40.039960, 10.000000, 10.000000
40.044400, 10.000000, 10.000000
40.048840, 10.000000, 10.000000
40.053280, 10.000000, 10.000000
40.057720, 10.000000, 10.000000
40.062160, 10.000000, 10.000000
40.066600, 10.000000, 10.000000
40.071040, 10.000000, 10.000000
40.075480, 10.000000, 10.000000
40.079920, 10.000000, 10.000000
40.084360, 10.000000, 10.000000
40.088800, 10.000000, 10.000000
40.093240, 10.000000, 10.000000
40.097680, 10.000000, 10.000000
40.102120, 10.000000, 10.000000
40.106560, 10.000000, 10.000000
40.111000, 10.000000, 10.000000
40.115440, 10.000000, 10.000000
40.119880, 10.000000, 10.000000
40.124320, 10.000000, 10.000000
40.128760, 10.000000, 10.000000
40.133200, 10.000000, 10.000000
40.137640, 10.000000, 10.000000
40.142080, 10.000000, 10.000000
40.146520, 10.000000, 10.000000
40.150960, 10.000000, 10.000000
40.155400, 10.000000, 10.000000
40.159840, 10.000000, 10.000000
40.164279, 10.000000, 10.000000
40.168719, 10.000000, 10.000000
40.173159, 10.000000, 10.000000
40.177599, 10.000000, 10.000000
40.182039, 10.000000, 10.000000
40.186479, 10.000000, 10.000000
40.190919, 10.000000, 10.000000
40.195359, 10.000000, 10.000000
40.199799, 10.000000, 10.000000
40.204239, 10.000000, 10.000000
40.208679, 10.000000, 10.000000
40.213119, 10.000000, 10.000000
40.217559, 10.000000, 10.000000
40.221999, 10.000000, 10.000000
40.226439, 10.000000, 10.000000
40.230879, 10.000000, 10.000000
40.235319, 10.000000, 10.000000
40.239759, 10.000000, 10.000000
40.244199, 10.000000, 10.000000
40.248639, 10.000000, 10.000000
40.253079, 10.000000, 10.000000
40.257519, 10.000000, 10.000000
40.261959, 10.000000, 10.000000
40.266399, 10.000000, 10.000000
40.270839, 10.000000, 10.000000
40.275279, 10.000000, 10.000000
40.279719, 10.000000, 10.000000
40.284158, 10.000000, 10.000000
40.288598, 10.000000, 10.000000
40.293038, 10.000000, 10.000000
40.297478, 10.000000, 10.000000
40.301918, 10.000000, 10.000000
40.306358, 10.000000, 10.000000
40.310798, 10.000000, 10.000000
40.315238, 10.000000, 10.000000
40.319678, 10.000000, 10.000000
40.324118, 10.000000, 10.000000
40.328558, 10.000000, 10.000000
40.332998, 10.000000, 10.000000
40.337438, 10.000000, 10.000000
40.341878, 10.000000, 10.000000
40.346318, 10.000000, 10.000000
40.350758, 10.000000, 10.000000
40.355198, 10.000000, 10.000000
40.359638, 10.000000, 10.000000
40.364078, 10.000000, 10.000000
40.368517, 10.000000, 10.000000
40.372957, 10.000000, 10.000000
40.377397, 10.000000, 10.000000
40.381837, 10.000000, 10.000000
40.386277, 10.000000, 10.000000
40.390717, 10.000000, 10.000000
40.395157, 10.000000, 10.000000
40.399597, 10.000000, 10.000000
40.404037, 10.000000, 10.000000
40.408477, 10.000000, 10.000000
40.412917, 10.000000, 10.000000
40.417357, 10.000000, 10.000000
40.421797, 10.000000, 10.000000
40.426237, 10.000000, 10.000000
40.430677, 10.000000, 10.000000
40.435116, 10.000000, 10.000000
40.439556, 10.000000, 10.000000
