1.037906, 1.037906, 1.037906
1.044880, 3.026920, 1.044880
1.048992, 5.018492, 1.048992
1.051384, 7.010862, 1.051384
1.052498, 9.003586, 1.052498
1.052498, 10.996414, 1.052498
1.051384, 12.989138, 1.051384
1.048992, 14.981508, 1.048992
1.044880, 16.973080, 1.044880
1.037906, 18.962094, 1.037906
3.026920, 1.044880, 1.044880
3.031542, 3.031542, 1.053559
3.034770, 5.021378, 1.058589
3.036760, 7.012452, 1.061464
3.037706, 9.004094, 1.062789
3.037706, 10.995906, 1.062789
3.036760, 12.987548, 1.061464
3.034770, 14.978622, 1.058589
3.031542, 16.968458, 1.053559
3.026920, 18.955120, 1.044880
5.018492, 1.048992, 1.048992
5.021378, 3.034770, 1.058589
5.023572, 5.023572, 1.064233
5.025001, 7.013707, 1.067467
5.025697, 9.004501, 1.068956
5.025697, 10.995499, 1.068956
5.025001, 12.986293, 1.067467
5.023572, 14.976428, 1.064233
5.021378, 16.965230, 1.058589
5.018492, 18.951008, 1.048992
7.010862, 1.051384, 1.051384
7.012452, 3.036760, 1.061464
7.013707, 5.025001, 1.067467
7.014550, 7.014550, 1.070928
7.014969, 9.004779, 1.072524
7.014969, 10.995221, 1.072524
7.014550, 12.985450, 1.070928
7.013707, 14.974999, 1.067467
7.012452, 16.963240, 1.061464
7.010862, 18.948616, 1.051384
9.003586, 1.052498, 1.052498
9.004094, 3.037705, 1.062789
9.004501, 5.025697, 1.068956
9.004779, 7.014969, 1.072524
9.004918, 9.004918, 1.074172
9.004918, 10.995082, 1.074172
9.004779, 12.985031, 1.072524
9.004501, 14.974303, 1.068956
9.004094, 16.962295, 1.062789
9.003586, 18.947502, 1.052498
10.996414, 1.052498, 1.052498
10.995906, 3.037705, 1.062789
10.995499, 5.025697, 1.068956
10.995221, 7.014969, 1.072524
10.995082, 9.004918, 1.074172
10.995082, 10.995082, 1.074172
10.995221, 12.985031, 1.072524
10.995499, 14.974303, 1.068956
10.995906, 16.962295, 1.062789
10.996414, 18.947502, 1.052498
12.989138, 1.051384, 1.051384
12.987548, 3.036760, 1.061464
12.986293, 5.025001, 1.067467
12.985450, 7.014550, 1.070928
12.985031, 9.004779, 1.072524
12.985031, 10.995221, 1.072524
12.985450, 12.985450, 1.070928
12.986293, 14.974999, 1.067467
12.987548, 16.963240, 1.061464
12.989138, 18.948616, 1.051384
14.981508, 1.048992, 1.048992
14.978622, 3.034770, 1.058589
14.976428, 5.023572, 1.064233
14.974999, 7.013707, 1.067467
14.974303, 9.004501, 1.068956
14.974303, 10.995499, 1.068956
14.974999, 12.986293, 1.067467
14.976428, 14.976428, 1.064233
14.978622, 16.965230, 1.058589
14.981508, 18.951008, 1.048992
16.973080, 1.044880, 1.044880
16.968458, 3.031542, 1.053559
16.965230, 5.021378, 1.058589
16.963240, 7.012452, 1.061464
16.962295, 9.004094, 1.062789
16.962295, 10.995906, 1.062789
16.963240, 12.987548, 1.061464
16.965230, 14.978622, 1.058589
16.968458, 16.968458, 1.053559
16.973080, 18.955120, 1.044880
18.962094, 1.037906, 1.037906
18.955120, 3.026920, 1.044880
18.951008, 5.018492, 1.048992
18.948616, 7.010862, 1.051384
18.947502, 9.003586, 1.052498
18.947502, 10.996414, 1.052498
18.948616, 12.989138, 1.051384
18.951008, 14.981508, 1.048992
18.955120, 16.973080, 1.044880
18.962094, 18.962094, 1.037906
1.044880, 1.044880, 3.026920
1.053559, 3.031542, 3.031542
1.058589, 5.021378, 3.034770
1.061464, 7.012452, 3.036760
1.062789, 9.004094, 3.037705
1.062789, 10.995906, 3.037705
1.061464, 12.987548, 3.036760
1.058589, 14.978622, 3.034770
1.053559, 16.968458, 3.031542
1.044880, 18.955120, 3.026920
3.031542, 1.053559, 3.031542
3.037223, 3.037223, 3.037223
3.041138, 5.024862, 3.041138
3.043520, 7.014348, 3.043520
3.044643, 9.004697, 3.044643
3.044643, 10.995303, 3.044643
3.043520, 12.985652, 3.043520
3.041138, 14.975138, 3.041138
3.037223, 16.962777, 3.037223
3.031542, 18.946441, 3.031542
5.021378, 1.058589, 3.034770
5.024862, 3.041138, 3.041138
5.027492, 5.027492, 3.045541
5.029190, 7.015838, 3.048221
5.030014, 9.005178, 3.049482
5.030014, 10.994822, 3.049482
5.029190, 12.984162, 3.048221
5.027492, 14.972508, 3.045541
5.024862, 16.958862, 3.041138
5.021378, 18.941411, 3.034770
7.012452, 1.061464, 3.036760
7.014348, 3.043520, 3.043520
7.015838, 5.029190, 3.048221
7.016835, 7.016835, 3.051091
7.017328, 9.005505, 3.052444
7.017328, 10.994495, 3.052444
7.016835, 12.983165, 3.051091
7.015838, 14.970810, 3.048221
7.014348, 16.956480, 3.043520
7.012452, 18.938536, 3.036760
9.004094, 1.062789, 3.037705
9.004697, 3.044643, 3.044643
9.005178, 5.030014, 3.049482
9.005505, 7.017328, 3.052444
9.005669, 9.005668, 3.053842
9.005669, 10.994332, 3.053842
9.005505, 12.982672, 3.052444
9.005178, 14.969986, 3.049482
9.004697, 16.955357, 3.044643
9.004094, 18.937211, 3.037705
10.995906, 1.062789, 3.037705
10.995303, 3.044643, 3.044643
10.994822, 5.030014, 3.049482
10.994495, 7.017328, 3.052444
10.994332, 9.005668, 3.053842
10.994332, 10.994332, 3.053842
10.994495, 12.982672, 3.052444
10.994822, 14.969986, 3.049482
10.995303, 16.955357, 3.044643
10.995906, 18.937211, 3.037705
12.987548, 1.061464, 3.036760
12.985652, 3.043520, 3.043520
12.984162, 5.029190, 3.048221
12.983165, 7.016835, 3.051091
12.982672, 9.005505, 3.052444
12.982672, 10.994495, 3.052444
12.983165, 12.983165, 3.051091
12.984162, 14.970810, 3.048221
12.985652, 16.956480, 3.043520
12.987548, 18.938536, 3.036760
14.978622, 1.058589, 3.034770
14.975139, 3.041138, 3.041138
14.972508, 5.027492, 3.045541
14.970810, 7.015838, 3.048221
14.969986, 9.005178, 3.049482
14.969986, 10.994822, 3.049482
14.970810, 12.984162, 3.048221
14.972508, 14.972508, 3.045541
14.975139, 16.958862, 3.041138
14.978622, 18.941411, 3.034770
16.968458, 1.053559, 3.031542
16.962777, 3.037223, 3.037223
16.958862, 5.024862, 3.041138
16.956480, 7.014348, 3.043520
16.955357, 9.004697, 3.044643
16.955357, 10.995303, 3.044643
16.956480, 12.985652, 3.043520
16.958862, 14.975138, 3.041138
16.962777, 16.962777, 3.037223
16.968458, 18.946441, 3.031542
18.955120, 1.044880, 3.026920
18.946441, 3.031542, 3.031542
